child_name,filename,speaker,source,model_name,model_type,n_attested_nouns,tpr_the,tpr_a,tpr_overall,n_transitions_to_the,n_transitions_to_a,n_previous_a,n_previous_the,n_maintained,n_total
Warren,020024.cha,other_adult,human,Human,baseline,8,,,,0,0,0,0,0,0
Warren,020810.cha,child,human,Human,baseline,38,0.4,0.6666666666666666,0.5,2,2,5,3,4,8
Warren,020810.cha,mother,human,Human,baseline,38,0.1111111111111111,0.5,0.23076923076923078,1,2,9,4,10,13
Warren,020810.cha,other_adult,human,Human,baseline,38,,,,0,0,0,0,0,0
Warren,020623.cha,child,human,Human,baseline,32,0.0,0.8333333333333334,0.5555555555555556,0,5,3,6,4,9
Warren,020623.cha,mother,human,Human,baseline,32,0.6666666666666666,0.0,0.5,6,0,9,3,6,12
Warren,020623.cha,other_adult,human,Human,baseline,32,,,,0,0,0,0,0,0
Warren,011029.cha,child,human,Human,baseline,3,0.5,0.14285714285714285,0.2222222222222222,1,1,2,7,7,9
Warren,011029.cha,mother,human,Human,baseline,3,0.3333333333333333,0.16666666666666666,0.2222222222222222,1,1,3,6,7,9
Warren,011029.cha,other_adult,human,Human,baseline,3,,,,0,0,0,0,0,0
Warren,011015.cha,child,human,Human,baseline,2,0.6666666666666666,0.16666666666666666,0.3333333333333333,2,1,3,6,6,9
Warren,011015.cha,mother,human,Human,baseline,2,0.3333333333333333,0.125,0.18181818181818182,1,1,3,8,9,11
Warren,011015.cha,other_adult,human,Human,baseline,2,,,,0,0,0,0,0,0
Warren,020624.cha,child,human,Human,baseline,33,0.0,0.5,0.3333333333333333,0,2,2,4,4,6
Warren,020624.cha,mother,human,Human,baseline,33,0.6,0.0,0.5,3,0,5,1,3,6
Warren,020624.cha,other_adult,human,Human,baseline,33,,,,0,0,0,0,0,0
Warren,020816.cha,child,human,Human,baseline,38,0.0,0.18181818181818182,0.14285714285714285,0,2,3,11,12,14
Warren,020816.cha,mother,human,Human,baseline,38,0.16666666666666666,0.0,0.1,1,0,6,4,9,10
Warren,020816.cha,other_adult,human,Human,baseline,38,,,,0,0,0,0,0,0
Warren,020520.cha,child,human,Human,baseline,26,0.5,0.3333333333333333,0.4,2,2,4,6,6,10
Warren,020520.cha,mother,human,Human,baseline,26,0.75,0.0,0.3333333333333333,3,0,4,5,6,9
Warren,020520.cha,other_adult,human,Human,baseline,26,,,,0,0,0,0,0,0
Warren,011104.cha,child,human,Human,baseline,3,0.5,0.2,0.2857142857142857,1,1,2,5,5,7
Warren,011104.cha,mother,human,Human,baseline,3,0.3333333333333333,0.5,0.42857142857142855,1,2,3,4,4,7
Warren,011104.cha,other_adult,human,Human,baseline,3,,,,0,0,0,0,0,0
Warren,020721.cha,child,human,Human,baseline,37,0.2,0.7142857142857143,0.5,1,5,5,7,6,12
Warren,020721.cha,mother,human,Human,baseline,37,0.3,0.0,0.21428571428571427,3,0,10,4,11,14
Warren,020721.cha,other_adult,human,Human,baseline,37,,,,0,0,0,0,0,0
Warren,020325.cha,child,human,Human,baseline,23,0.5,0.0,0.25,3,0,6,6,9,12
Warren,020325.cha,mother,human,Human,baseline,23,0.5,0.25,0.3333333333333333,2,2,4,8,8,12
Warren,020325.cha,other_adult,human,Human,baseline,23,,,,0,0,0,0,0,0
Warren,020708.cha,child,human,Human,baseline,36,0.0,0.375,0.25,0,3,4,8,9,12
Warren,020708.cha,mother,human,Human,baseline,36,0.625,0.3333333333333333,0.5454545454545454,5,1,8,3,5,11
Warren,020708.cha,other_adult,human,Human,baseline,36,,,,0,0,0,0,0,0
Warren,020308.cha,child,human,Human,baseline,20,0.0,0.8,0.5714285714285714,0,4,2,5,3,7
Warren,020308.cha,mother,human,Human,baseline,20,0.4444444444444444,0.0,0.4,4,0,9,1,6,10
Warren,020308.cha,other_adult,human,Human,baseline,20,,,,0,0,0,0,0,0
Warren,020527.cha,child,human,Human,baseline,27,0.5,0.18181818181818182,0.29411764705882354,3,2,6,11,12,17
Warren,020527.cha,mother,human,Human,baseline,27,0.5714285714285714,0.125,0.3333333333333333,4,1,7,8,10,15
Warren,020527.cha,other_adult,human,Human,baseline,27,,,,0,0,0,0,0,0
Warren,020916.cha,child,human,Human,baseline,39,0.0,0.6666666666666666,0.4,0,2,2,3,3,5
Warren,020916.cha,mother,human,Human,baseline,39,0.4,0.0,0.3333333333333333,2,0,5,1,4,6
Warren,020916.cha,other_adult,human,Human,baseline,39,,,,0,0,0,0,0,0
Warren,011126.cha,child,human,Human,baseline,5,0.0,0.375,0.2727272727272727,0,3,3,8,8,11
Warren,011126.cha,mother,human,Human,baseline,5,0.6666666666666666,0.0,0.4,4,0,6,4,6,10
Warren,011126.cha,other_adult,human,Human,baseline,5,,,,0,0,0,0,0,0
Warren,020705.cha,child,human,Human,baseline,34,1.0,0.2,0.42857142857142855,2,1,2,5,4,7
Warren,020705.cha,mother,human,Human,baseline,34,0.5,0.25,0.3333333333333333,1,1,2,4,4,6
Warren,020705.cha,other_adult,human,Human,baseline,34,,,,0,0,0,0,0,0
Warren,020513.cha,child,human,Human,baseline,26,0.2857142857142857,0.375,0.3333333333333333,2,3,7,8,10,15
Warren,020513.cha,mother,human,Human,baseline,26,0.5384615384615384,0.5,0.5294117647058824,7,2,13,4,8,17
Warren,020513.cha,other_adult,human,Human,baseline,26,,,,0,0,0,0,0,0
Warren,020712.cha,child,human,Human,baseline,37,0.14285714285714285,0.5,0.35294117647058826,1,5,7,10,11,17
Warren,020712.cha,mother,human,Human,baseline,37,0.25,0.16666666666666666,0.2222222222222222,3,1,12,6,14,18
Warren,020712.cha,other_adult,human,Human,baseline,37,,,,0,0,0,0,0,0
Warren,020302.cha,child,human,Human,baseline,20,0.0,0.125,0.1,0,1,2,8,9,10
Warren,020302.cha,mother,human,Human,baseline,20,0.3333333333333333,0.375,0.36363636363636365,1,3,3,8,7,11
Warren,020302.cha,other_adult,human,Human,baseline,20,,,,0,0,0,0,0,0
Warren,020114.cha,child,human,Human,baseline,11,,0.1111111111111111,0.1111111111111111,0,1,0,9,8,9
Warren,020114.cha,mother,human,Human,baseline,11,0.3333333333333333,0.14285714285714285,0.2,1,1,3,7,8,10
Warren,020114.cha,other_adult,human,Human,baseline,11,,,,0,0,0,0,0,0
Warren,020128.cha,child,human,Human,baseline,11,0.3333333333333333,,0.3333333333333333,1,0,3,0,2,3
Warren,020128.cha,mother,human,Human,baseline,11,0.0,0.5,0.25,0,1,2,2,3,4
Warren,020128.cha,other_adult,human,Human,baseline,11,,,,0,0,0,0,0,0
Warren,020101.cha,child,human,Human,baseline,9,0.0,0.0,0.0,0,0,1,3,4,4
Warren,020101.cha,mother,human,Human,baseline,9,0.0,0.25,0.2,0,1,1,4,4,5
Warren,020101.cha,other_adult,human,Human,baseline,9,,,,0,0,0,0,0,0
Warren,020920.cha,child,human,Human,baseline,41,1.0,0.3333333333333333,0.5,1,1,1,3,2,4
Warren,020920.cha,mother,human,Human,baseline,41,0.2,0.0,0.1111111111111111,1,0,5,4,8,9
Warren,020920.cha,other_adult,human,Human,baseline,41,,,,0,0,0,0,0,0
Warren,020707.cha,child,human,Human,baseline,34,1.0,0.4,0.5,1,2,1,5,3,6
Warren,020707.cha,mother,human,Human,baseline,34,0.3333333333333333,0.14285714285714285,0.2,1,1,3,7,8,10
Warren,020707.cha,other_adult,human,Human,baseline,34,,,,0,0,0,0,0,0
Warren,020205.cha,child,human,Human,baseline,12,0.3333333333333333,0.0,0.2,1,0,3,2,4,5
Warren,020205.cha,mother,human,Human,baseline,12,0.5,0.25,0.3333333333333333,1,1,2,4,4,6
Warren,020205.cha,other_adult,human,Human,baseline,12,,,,0,0,0,0,0,0
Warren,020824.cha,child,human,Human,baseline,38,0.14285714285714285,0.6666666666666666,0.3,1,2,7,3,7,10
Warren,020824.cha,mother,human,Human,baseline,38,0.3,,0.3,3,0,10,0,7,10
Warren,020824.cha,other_adult,human,Human,baseline,38,,,,0,0,0,0,0,0
Warren,020400.cha,child,human,Human,baseline,23,0.5,0.25,0.375,2,1,4,4,5,8
Warren,020400.cha,mother,human,Human,baseline,23,0.5714285714285714,0.0,0.36363636363636365,4,0,7,4,7,11
Warren,020400.cha,other_adult,human,Human,baseline,23,,,,0,0,0,0,0,0
Warren,020212.cha,child,human,Human,baseline,14,0.3333333333333333,0.2857142857142857,0.3076923076923077,2,2,6,7,9,13
Warren,020212.cha,mother,human,Human,baseline,14,0.25,0.2222222222222222,0.23529411764705882,2,2,8,9,13,17
Warren,020212.cha,other_adult,human,Human,baseline,14,,,,0,0,0,0,0,0
Warren,020017.cha,child,human,Human,baseline,7,,0.0,0.0,0,0,0,2,2,2
Warren,020017.cha,mother,human,Human,baseline,7,0.0,0.0,0.0,0,0,1,2,3,3
Warren,020017.cha,other_adult,human,Human,baseline,7,,,,0,0,0,0,0,0
Warren,020003.cha,child,human,Human,baseline,6,0.0,0.0,0.0,0,0,2,1,3,3
Warren,020003.cha,mother,human,Human,baseline,6,0.5,1.0,0.6666666666666666,1,1,2,1,1,3
Warren,020003.cha,other_adult,human,Human,baseline,6,,,,0,0,0,0,0,0
Warren,020413.cha,child,human,Human,baseline,23,0.5,0.0,0.3333333333333333,2,0,4,2,4,6
Warren,020413.cha,mother,human,Human,baseline,23,0.25,0.0,0.16666666666666666,1,0,4,2,5,6
Warren,020413.cha,other_adult,human,Human,baseline,23,,,,0,0,0,0,0,0
Warren,020604.cha,child,human,Human,baseline,32,0.2,0.26666666666666666,0.25,1,4,5,15,15,20
Warren,020604.cha,mother,human,Human,baseline,32,0.5555555555555556,0.25,0.38095238095238093,5,3,9,12,13,21
Warren,020604.cha,other_adult,human,Human,baseline,32,,,,0,0,0,0,0,0
